som_std,elevation,som,moisture,temp,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12
0.0651412,0.635493161,0.622392975,0.690790968,0.855433577,0.634146341,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.41025641,0.381386597,0.294117647,0.75,0.692307692,0.64
0.065550254,0.604607631,0.722502744,0.695532604,0.955825166,0.512195122,0.551724138,0.594594595,0.62745098,0.487804878,0.307692308,0.307692308,0.393689391,0.352941176,0.5,0.615384615,0.64
0.065753827,0.758315335,0.927991218,0.600852846,0.304943525,0.390243902,0.413793103,0.486486486,0.549019608,0.414634146,0.282051282,0.256410256,0.361123173,0.294117647,0.5,0.692307692,0.64
0.067161561,0.030885529,0.194291987,0.442466917,0.755089522,1,0.586206897,0.648648649,0.725490196,0.658536585,0.58974359,0.58974359,0.61658706,0.529411765,1,0.769230769,0.64
0.067260986,0.930669546,0.883205269,0.587086806,0.583254487,0.43902439,0.413793103,0.432432432,0.549019608,0.365853659,0.230769231,0.205128205,0.275727312,0.058823529,0.5,0.692307692,0.64
0.06824727,0.895392369,0.708671789,0.737977891,0.372536726,0.390243902,0.413793103,0.486486486,0.549019608,0.365853659,0.230769231,0.205128205,0.283687943,0.058823529,0.5,0.615384615,0.64
0.06824727,0.3449964,0.427442371,0.358799991,0.726521651,0.707317073,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.512820513,0.570994355,0.470588235,0.75,0.769230769,0.64
0.068880782,0.874010079,0.780461032,0.688343672,0.733461599,0.731707317,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.358974359,0.408163265,0.294117647,1,0.769230769,0.64
0.069219502,0.956803456,0.667837541,0.74600808,0.417503791,0.585365854,0.551724138,0.648648649,0.705882353,0.56097561,0.435897436,0.461538462,0.467506151,0.529411765,0.75,0.769230769,0.64
0.070082981,0.956803456,0.434687157,0.859960293,0.31098033,0.585365854,0.551724138,0.540540541,0.549019608,0.463414634,0.333333333,0.358974359,0.400202634,0.294117647,0.5,0.692307692,0.64
0.070178267,0.770194384,0.619758507,0.700274239,0.60036669,0.585365854,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.446519033,0.294117647,0.75,0.692307692,0.64
0.070415918,0.956803456,0.544017563,0.81353815,0.318157948,0.585365854,0.551724138,0.594594595,0.705882353,0.56097561,0.435897436,0.41025641,0.443624258,0.529411765,0.75,0.769230769,0.64
0.070888831,0.968682505,0.677716795,0.709222165,0.614864528,0.585365854,0.551724138,0.540540541,0.62745098,0.463414634,0.333333333,0.358974359,0.411781734,0.294117647,0.5,0.692307692,0.64
0.071124108,0.843340533,0.513062569,0.578368315,0.884761991,0.829268293,0.689655172,0.756756757,0.784313725,0.707317073,0.641025641,0.615384615,0.657837603,0.764705882,1,0.769230769,0.64
0.07117107,0.3,0.670472009,0.156974561,0.749860794,0.512195122,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.512820513,0.576783905,0.470588235,0.75,0.769230769,0.64
0.071592343,0.692152628,0.585510428,0.672971595,0.240535096,0.43902439,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.358974359,0.466782458,0.294117647,0.5,0.692307692,0.64
0.071592343,0.968682505,0.659275521,0.7254355,0.373297268,0.585365854,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.358974359,0.399478941,0.294117647,0.5,0.769230769,0.64
0.071592343,0.944924406,0.802854007,0.665553229,0.600746961,0.536585366,0.413793103,0.540540541,0.549019608,0.414634146,0.282051282,0.307692308,0.312056738,0.294117647,0.5,0.692307692,0.64
0.072289009,0.64737221,0.889791438,0.571638251,0.226037258,0.512195122,0.517241379,0.567567568,0.62745098,0.487804878,0.384615385,0.384615385,0.474019395,0.294117647,0.5,0.75,0.68
0.073116246,0.46537077,0.694840834,0.627237754,0.609207995,0.609756098,0.517241379,0.567567568,0.62745098,0.487804878,0.435897436,0.384615385,0.418294978,0.529411765,0.75,0.75,0.68
0.073435433,0.921166307,0.522941822,0.630908698,0.158776794,0.634146341,0.551724138,0.648648649,0.705882353,0.56097561,0.487179487,0.512820513,0.505138226,0.529411765,0.75,0.769230769,0.64
0.073707922,0.847948164,0.673765093,0.611942155,0.818452206,0.731707317,0.551724138,0.648648649,0.705882353,0.56097561,0.435897436,0.461538462,0.506585613,0.529411765,0.75,0.769230769,0.64
0.073798528,0.973290137,0.661909989,0.611865677,0.355852328,0.43902439,0.413793103,0.486486486,0.549019608,0.414634146,0.282051282,0.256410256,0.359675785,0.294117647,0.5,0.692307692,0.64
0.075055528,0.935421166,0.874643249,0.647963291,0.579927115,0.43902439,0.413793103,0.486486486,0.549019608,0.414634146,0.282051282,0.256410256,0.312635693,0.294117647,0.5,0.692307692,0.64
0.075233385,0.441756659,0.659275521,0.277809794,0.624608977,0.609756098,0.551724138,0.648648649,0.705882353,0.682926829,0.512820513,0.564102564,0.559415255,0.588235294,0.75,0.692307692,0.64
0.07616032,0.933045356,0.673765093,0.722299902,0.310409923,0.634146341,0.551724138,0.648648649,0.62745098,0.56097561,0.487179487,0.461538462,0.518164713,0.529411765,0.75,0.769230769,0.64
0.076335602,0.987329014,0.771240395,0.661882286,0.332560719,0.536585366,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.481980026,0.294117647,0.5,0.769230769,0.64
0.077032746,0.571706263,0.627003293,0.511373591,0.805237783,0.536585366,0.551724138,0.540540541,0.549019608,0.414634146,0.282051282,0.256410256,0.35099146,0.294117647,0.5,0.769230769,0.64
0.078706167,0.897768179,0.611855104,0.574850327,0.801530139,0.634146341,0.551724138,0.648648649,0.705882353,0.56097561,0.435897436,0.461538462,0.47228253,0.529411765,0.75,0.769230769,0.64
0.079045054,0.885889129,0.790340285,0.6201253,0.526213812,0.43902439,0.413793103,0.486486486,0.549019608,0.414634146,0.333333333,0.256410256,0.319727891,0.294117647,0.5,0.692307692,0.64
0.079129549,0.980201584,0.786388584,0.693926566,0.327189389,0.536585366,0.551724138,0.594594595,0.62745098,0.463414634,0.384615385,0.358974359,0.431321465,0.294117647,0.5,0.769230769,0.64
0.080219886,0.968682505,0.617782656,0.800383935,0.298146178,0.536585366,0.551724138,0.540540541,0.62745098,0.512195122,0.384615385,0.358974359,0.422926617,0.294117647,0.5,0.769230769,0.64
0.08100739,0.968682505,0.695499451,0.716411096,0.720057041,0.585365854,0.551724138,0.540540541,0.62745098,0.463414634,0.384615385,0.307692308,0.390505138,0.294117647,0.5,0.692307692,0.64
0.081336689,0.944924406,0.69154775,0.789218148,0.325525702,0.634146341,0.551724138,0.648648649,0.62745098,0.56097561,0.435897436,0.41025641,0.463887683,0.529411765,0.75,0.769230769,0.64
0.082032062,0.959179266,0.819319429,0.690102666,0.562957514,0.536585366,0.551724138,0.540540541,0.62745098,0.463414634,0.333333333,0.358974359,0.377768129,0.294117647,0.5,0.769230769,0.64
0.082640768,0.229229662,0.552579583,0.438413584,0.667484551,0.609756098,0.517241379,0.594594595,0.647058824,0.512195122,0.435897436,0.384615385,0.449413808,0.294117647,0.75,0.692307692,0.64
0.083884763,0.4275018,0.624368825,0.39696251,0.627365943,0.512195122,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.512820513,0.592705167,0.470588235,0.75,0.692307692,0.64
0.084282135,0.448884089,0.835126235,0.492101136,0.76250481,0.512195122,0.586206897,0.675675676,0.705882353,0.585365854,0.435897436,0.487179487,0.46533507,0.529411765,0.75,0.75,0.68
0.087548882,0.748812095,0.823929748,0.644980649,0.807757079,0.512195122,0.551724138,0.594594595,0.62745098,0.585365854,0.41025641,0.41025641,0.446519033,0.352941176,0.75,0.692307692,0.64
0.087777569,0.01187905,0.45312843,0.631597,0.886996084,0.902439024,0.655172414,0.675675676,0.784313725,0.682926829,0.58974359,0.58974359,0.594152555,0.529411765,0.75,0.75,0.68
0.088497846,0.763066955,0.81273326,0.677254363,0.829099799,0.512195122,0.551724138,0.594594595,0.705882353,0.585365854,0.512820513,0.461538462,0.481256332,0.470588235,0.75,0.692307692,0.64
0.088987308,0.928293737,0.622392975,0.609800771,0.159252133,0.634146341,0.551724138,0.594594595,0.62745098,0.56097561,0.487179487,0.461538462,0.45375597,0.529411765,0.75,0.769230769,0.64
0.090587459,0.765442765,0.679692645,0.675189457,0.339785871,0.487804878,0.413793103,0.486486486,0.549019608,0.365853659,0.230769231,0.256410256,0.250976987,0.058823529,0.5,0.692307692,0.64
0.091285568,0.753563715,0.422173436,0.58769863,0.912141515,0.829268293,0.827586207,0.810810811,0.862745098,0.902439024,0.794871795,0.769230769,0.798957881,0.764705882,1,0.846153846,0.8
0.094168219,0.949676026,0.662568606,0.692014616,0.766782861,0.634146341,0.551724138,0.648648649,0.705882353,0.56097561,0.435897436,0.461538462,0.466782458,0.529411765,0.75,0.769230769,0.64
0.096099896,0.968682505,0.362897914,0.982860432,0.355091786,0.585365854,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.41025641,0.447676943,0.294117647,0.5,0.769230769,0.64
0.097137348,0.588264939,0.708671789,0.645210083,0.642006383,0.609756098,0.586206897,0.567567568,0.62745098,0.487804878,0.384615385,0.384615385,0.368939065,0.294117647,0.5,0.75,0.68
0.098333877,0.120518359,0.53413831,0.410728549,0.691394101,0.707317073,0.655172414,0.702702703,0.764705882,0.756097561,0.641025641,0.692307692,0.656390216,0.764705882,0.75,0.846153846,0.64
0.099549589,0.330813535,0.538748628,0.49233057,0.694388737,0.512195122,0.551724138,0.594594595,0.62745098,0.585365854,0.41025641,0.461538462,0.481256332,0.352941176,0.75,0.692307692,0.64
0.099616693,0.259899208,0.572996707,0.570491081,0.795160597,0.512195122,0.655172414,0.675675676,0.784313725,0.682926829,0.538461538,0.487179487,0.561586337,0.529411765,0.75,0.826923077,0.68
0.101180839,0.411159107,0.615148189,0.330120743,0.851107992,0.512195122,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.461538462,0.538428137,0.470588235,0.5,0.769230769,0.64
0.102916149,0.590712743,0.777167947,0.645210083,0.94099459,0.512195122,0.551724138,0.594594595,0.62745098,0.487804878,0.307692308,0.307692308,0.316977855,0.235294118,0.5,0.692307692,0.64
0.103240295,0.968682505,0.790340285,0.622649074,0.65075262,0.536585366,0.551724138,0.540540541,0.62745098,0.463414634,0.333333333,0.307692308,0.414821248,0.294117647,0.5,0.692307692,0.64
0.103466593,0.966306695,0.616465423,0.824856893,0.27632812,0.536585366,0.551724138,0.540540541,0.62745098,0.512195122,0.384615385,0.358974359,0.405992184,0.294117647,0.5,0.692307692,0.64
0.104366879,0.959179266,0.477497256,0.781570348,0.350623599,0.634146341,0.551724138,0.594594595,0.62745098,0.56097561,0.435897436,0.41025641,0.44000579,0.294117647,0.75,0.769230769,0.64
0.104909712,0.786609071,0.955653128,0.485982897,0.249804206,0.43902439,0.413793103,0.432432432,0.470588235,0.317073171,0.179487179,0.153846154,0.237371544,0.058823529,0.5,0.692307692,0.64
0.105322932,0.704031677,0.734357849,0.470381386,0.683123203,0.512195122,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.461538462,0.485598495,0.470588235,0.75,0.769230769,0.64
0.107675931,0.023758099,0.062568606,0.599246808,0.824631612,0.804878049,0.793103448,0.783783784,0.862745098,0.780487805,0.692307692,0.692307692,0.73093067,0.764705882,1,0.865384615,0.76
0.109978599,0.968682505,0.72118551,0.733236255,0.290160483,0.487804878,0.413793103,0.486486486,0.549019608,0.414634146,0.282051282,0.256410256,0.349544073,0.294117647,0.5,0.692307692,0.64
0.115693609,0.505543557,0.791657519,0.593740392,0.777477987,0.512195122,0.551724138,0.594594595,0.705882353,0.585365854,0.41025641,0.461538462,0.453611232,0.470588235,0.75,0.769230769,0.64
0.116700035,0.267026638,0.509110867,0.453709183,0.681507051,0.609756098,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.461538462,0.505861919,0.470588235,0.75,0.769230769,0.64
0.120142253,0.682649388,0.596048299,0.744631476,0.290540755,0.536585366,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.461538462,0.485598495,0.529411765,0.75,0.769230769,0.64
0.121056527,0.779697624,0.657299671,0.692779396,0.332275516,0.390243902,0.413793103,0.486486486,0.549019608,0.365853659,0.282051282,0.256410256,0.27138515,0.294117647,0.5,0.692307692,0.64
0.125234919,0.968682505,0.655982437,0.820115258,0.300427805,0.536585366,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.446663772,0.294117647,0.5,0.769230769,0.64
0.1278228,0.037940965,0.279912184,0.379907917,0.764833971,1,0.724137931,0.810810811,0.843137255,0.804878049,0.692307692,0.692307692,0.65132436,0.764705882,1,0.923076923,0.8
0.130615375,0.295176386,0.634248079,0.483306167,0.736075964,0.512195122,0.379310345,0.486486486,0.568627451,0.463414634,0.384615385,0.384615385,0.437111015,0.294117647,0.5,0.615384615,0.48
0.130743216,0.944924406,0.850933041,0.667006311,0.542517938,0.536585366,0.551724138,0.540540541,0.549019608,0.463414634,0.333333333,0.307692308,0.408886959,0.294117647,0.5,0.692307692,0.64
0.136787972,0.129949604,0.510428101,0.408587166,0.613010706,0.512195122,0.586206897,0.675675676,0.705882353,0.585365854,0.538461538,0.487179487,0.569546968,0.529411765,0.75,0.75,0.68
0.140332726,0.956803456,0.717233809,0.754344182,0.339928473,0.536585366,0.551724138,0.594594595,0.62745098,0.463414634,0.384615385,0.358974359,0.410189608,0.294117647,0.5,0.692307692,0.64
0.151506849,0.425269978,0.372118551,0.420211821,0.704323321,0.609756098,0.551724138,0.648648649,0.705882353,0.682926829,0.512820513,0.564102564,0.603560573,0.588235294,0.75,0.769230769,0.64
0.154238891,0.380345572,0.671789243,0.451338365,0.691489169,0.512195122,0.586206897,0.675675676,0.705882353,0.585365854,0.435897436,0.487179487,0.481980026,0.529411765,0.5,0.673076923,0.6
0.160460595,0.864506839,0.949725576,0.558789948,0.224230969,0.43902439,0.413793103,0.486486486,0.549019608,0.463414634,0.333333333,0.307692308,0.288753799,0.294117647,0.5,0.692307692,0.64
0.16147769,0.507919366,0.721844127,0.550836237,0.709932321,0.585365854,0.551724138,0.594594595,0.62745098,0.56097561,0.435897436,0.41025641,0.442176871,0.294117647,0.75,0.692307692,0.64
0.164003017,0.845644348,0.875960483,0.621043036,0.838463976,0.390243902,0.413793103,0.540540541,0.549019608,0.365853659,0.282051282,0.256410256,0.30250398,0.294117647,0.5,0.692307692,0.64
0.16416592,0.318934485,0.683644347,0.504261138,0.758559497,0.512195122,0.551724138,0.540540541,0.62745098,0.487804878,0.307692308,0.358974359,0.342307136,0.352941176,0.75,0.692307692,0.64
0.16416592,0.956803456,0.713282108,0.731783173,0.711881211,0.536585366,0.551724138,0.540540541,0.549019608,0.463414634,0.333333333,0.307692308,0.352438848,0.294117647,0.5,0.692307692,0.64
0.164409973,0.744060475,0.638858397,0.668153481,0.300332737,0.390243902,0.551724138,0.540540541,0.549019608,0.463414634,0.333333333,0.358974359,0.380807642,0.294117647,0.5,0.692307692,0.64
0.166670565,0.274154068,0.552579583,0.432907168,0.675470246,0.609756098,0.689655172,0.648648649,0.705882353,0.585365854,0.512820513,0.461538462,0.603560573,0.470588235,0.75,0.769230769,0.64
0.177843152,0.772570194,0.455762898,0.799925067,0.343778718,0.43902439,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.393689391,0.294117647,0.25,0.615384615,0.64
0.224646618,0.2174946,0.593413831,0.445296603,0.623800901,0.609756098,0.655172414,0.675675676,0.705882353,0.585365854,0.538461538,0.487179487,0.524677956,0.529411765,0.75,0.788461538,0.68
0.231401658,0.370842333,0.603951701,0.345569298,0.640247629,0.512195122,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.512820513,0.578231293,0.470588235,0.75,0.692307692,0.64
0.251800294,0.392224622,0.308232711,0.489806796,0.688589601,0.609756098,0.689655172,0.648648649,0.784313725,0.682926829,0.615384615,0.564102564,0.57388913,0.588235294,0.75,0.769230769,0.64
0.253255723,0.942548596,0.505159166,0.65981738,0.188723149,0.585365854,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.477927341,0.294117647,0.75,0.692307692,0.64
0.300800274,0.30237581,0.405049396,0.284539857,0.611679757,0.414634146,0.413793103,0.486486486,0.549019608,0.390243902,0.307692308,0.307692308,0.413808076,0.352941176,0.5,0.615384615,0.64
0.329712928,0.651979842,0.914160263,0.460592202,0.627270875,0.195121951,0.413793103,0.432432432,0.470588235,0.317073171,0.179487179,0.153846154,0.183818208,0.058823529,0.25,0.538461538,0.48
0.348358825,0.767818575,0.724478595,0.425947671,0.899972838,0.512195122,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.461538462,0.505861919,0.470588235,0.75,0.769230769,0.64
0.39227224,0.618862491,0.586827662,0.740807577,0.357563548,0.585365854,0.551724138,0.594594595,0.549019608,0.463414634,0.333333333,0.358974359,0.379649732,0.294117647,0.75,0.692307692,0.64
0,0.42224622,0.89571899,0.505867175,0.348033002,0.609756098,0.586206897,0.675675676,0.705882353,0.682926829,0.538461538,0.487179487,0.540599218,0.529411765,0.75,0.826923077,0.68
0,0.501979842,0.681668496,0.630143918,0.582315693,0.609756098,0.517241379,0.567567568,0.62745098,0.390243902,0.333333333,0.384615385,0.305398755,0.294117647,0.75,0.711538462,0.68
0,0.330813535,0.648737651,0.462657108,0.762825664,0.609756098,0.724137931,0.675675676,0.705882353,0.585365854,0.487179487,0.487179487,0.546388768,0.529411765,0.5,0.826923077,0.84
0,0.01187905,0.302963776,0.625172848,0.828422441,0.219512195,0.586206897,0.648648649,0.607843137,0.512195122,0.487179487,0.487179487,0.818497612,0.529411765,0.75,0.692307692,0.64
0,0.01187905,0.187705818,0.615613099,0.806438014,0.414634146,0.724137931,0.756756757,0.764705882,0.658536585,0.538461538,0.487179487,0.775799682,0.529411765,0.25,0.615384615,0.64
0,0.342692585,0.549945115,0.486747677,0.954565518,0.317073171,0.413793103,0.486486486,0.549019608,0.390243902,0.205128205,0.256410256,0.257634969,0.117647059,0.5,0.538461538,0.48
0,0.327843772,0.368825467,0.472216858,0.881066231,0.219512195,0.413793103,0.540540541,0.549019608,0.390243902,0.307692308,0.307692308,0.335070198,0.235294118,0.5,0.538461538,0.48
0,0.318934485,0.270032931,0.381590433,0.857002196,0.317073171,0.413793103,0.540540541,0.549019608,0.487804878,0.307692308,0.307692308,0.329280648,0.235294118,0.5,0.538461538,0.48
0,0.250989921,0.467618002,0.42938918,0.808398787,0.317073171,0.551724138,0.540540541,0.62745098,0.487804878,0.41025641,0.41025641,0.42263714,0.352941176,0.5,0.615384615,0.48
0.00667457,0.933045356,0.763995609,0.640086057,0.513391543,0.585365854,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.419018671,0.294117647,0.75,0.769230769,0.64
0.010286203,0.510889129,0.763172338,0.413233204,0.721471174,0.609756098,0.551724138,0.594594595,0.705882353,0.585365854,0.512820513,0.461538462,0.548559849,0.470588235,0.75,0.692307692,0.64
0.010553421,0.519798416,0.673435785,0.586455863,0.853377736,0.512195122,0.551724138,0.594594595,0.62745098,0.585365854,0.41025641,0.41025641,0.432768852,0.352941176,0.5,0.692307692,0.64
0.010553421,0.977321814,0.673435785,0.749353993,0.376434505,0.585365854,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.41025641,0.418294978,0.294117647,0.5,0.692307692,0.64
0.012261967,0.938984881,0.829034029,0.689031974,0.550765069,0.536585366,0.551724138,0.540540541,0.62745098,0.512195122,0.384615385,0.358974359,0.416123896,0.294117647,0.5,0.769230769,0.64
0.0141589,0.534557235,0.821624588,0.547069695,0.697466557,0.414634146,0.551724138,0.594594595,0.705882353,0.585365854,0.512820513,0.512820513,0.554349399,0.470588235,0.75,0.692307692,0.64
0.01634929,0.457793377,0.579582876,0.804226954,0.401270966,0.87804878,0.689655172,0.702702703,0.705882353,0.707317073,0.538461538,0.564102564,0.566652193,0.529411765,0.75,0.846153846,0.8
0.01701688,0.944924406,0.88090011,0.655764046,0.605250798,0.536585366,0.413793103,0.486486486,0.549019608,0.365853659,0.230769231,0.205128205,0.272832537,0.294117647,0.5,0.692307692,0.64
0.017659251,0.472552196,0.609220637,0.581962781,0.389506327,0.609756098,0.517241379,0.567567568,0.62745098,0.487804878,0.384615385,0.384615385,0.353162542,0.294117647,0.75,0.75,0.6
0.020023709,0.141828654,0.477497256,0.303774073,0.622244166,0.512195122,0.586206897,0.675675676,0.705882353,0.585365854,0.487179487,0.487179487,0.556520481,0.529411765,0.75,0.788461538,0.68
0.020436612,0.682055436,0.756586169,0.644101152,0.893246791,0.512195122,0.551724138,0.540540541,0.62745098,0.487804878,0.41025641,0.358974359,0.413229121,0.352941176,0.5,0.692307692,0.64
0.021498953,0.953833693,0.753293085,0.722873487,0.640128794,0.536585366,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.358974359,0.379215516,0.294117647,0.5,0.769230769,0.64
0.021628077,0.885889129,0.841383095,0.75327349,0.596694697,0.390243902,0.413793103,0.486486486,0.549019608,0.414634146,0.282051282,0.256410256,0.324214792,0.294117647,0.5,0.692307692,0.64
0.02347988,0.318934485,0.664379802,0.508830698,0.655280224,0.512195122,0.413793103,0.540540541,0.549019608,0.390243902,0.307692308,0.307692308,0.343754523,0.352941176,0.5,0.692307692,0.64
0.02347988,0.797156228,0.69895719,0.662933858,0.586474909,0.585365854,0.551724138,0.594594595,0.62745098,0.56097561,0.487179487,0.461538462,0.45954552,0.529411765,0.75,0.769230769,0.64
0.024065503,0.22462203,0.576289791,0.376906156,0.674293782,0.512195122,0.517241379,0.567567568,0.62745098,0.487804878,0.435897436,0.384615385,0.474019395,0.294117647,0.75,0.75,0.68
0.024523935,0.01187905,0.209110867,0.655668449,0.835136603,1,0.724137931,0.810810811,0.843137255,0.804878049,0.692307692,0.692307692,0.696193371,0.764705882,1,0.846153846,0.8
0.027009337,0.909287257,0.847145993,0.743140156,0.604003033,0.536585366,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.460269214,0.294117647,0.5,0.769230769,0.64
0.027519955,0.63786897,0.813391877,0.640277252,0.748506078,0.512195122,0.551724138,0.594594595,0.62745098,0.487804878,0.41025641,0.358974359,0.413952815,0.352941176,0.5,0.692307692,0.64
0.027821829,0.950863931,0.707189901,0.710254618,0.371978202,0.43902439,0.413793103,0.432432432,0.470588235,0.365853659,0.230769231,0.205128205,0.278622087,0.294117647,0.5,0.615384615,0.64
0.027821829,0.968682505,0.75,0.617811841,0.295923968,0.43902439,0.413793103,0.540540541,0.549019608,0.463414634,0.282051282,0.256410256,0.337241279,0.294117647,0.5,0.692307692,0.64
0.028611257,0.307055436,0.585345774,0.559401772,0.787721542,0.414634146,0.413793103,0.486486486,0.549019608,0.390243902,0.307692308,0.256410256,0.309740918,0.235294118,0.5,0.615384615,0.64
0.029379481,0.555075594,0.754939627,0.624025678,0.64203015,0.609756098,0.586206897,0.567567568,0.62745098,0.487804878,0.333333333,0.384615385,0.389347228,0.294117647,0.5,0.711538462,0.68
0.030220399,0.986141109,0.653677278,0.711784178,0.403053487,0.585365854,0.551724138,0.594594595,0.62745098,0.463414634,0.384615385,0.358974359,0.420466059,0.294117647,0.5,0.692307692,0.64
0.030220399,0.962742981,0.396816685,0.847150229,0.382792164,0.43902439,0.551724138,0.540540541,0.549019608,0.463414634,0.333333333,0.358974359,0.375597047,0.294117647,0.5,0.615384615,0.64
0.030858608,0.983171346,0.674259056,0.777172863,0.277920505,0.536585366,0.551724138,0.540540541,0.549019608,0.414634146,0.333333333,0.307692308,0.391518309,0.294117647,0.5,0.692307692,0.64
0.031306506,0.944924406,0.605927552,0.584161523,0.712736821,0.634146341,0.551724138,0.648648649,0.62745098,0.512195122,0.487179487,0.461538462,0.427702996,0.529411765,0.75,0.769230769,0.64
0.031660263,0.280687545,0.729418222,0.487703652,0.650467417,0.609756098,0.517241379,0.540540541,0.607843137,0.512195122,0.384615385,0.384615385,0.386452453,0.294117647,0.75,0.692307692,0.64
0.033704924,0.330813535,0.759055982,0.464760253,0.764132846,0.414634146,0.379310345,0.459459459,0.470588235,0.390243902,0.230769231,0.282051282,0.289477493,0.294117647,0.5,0.519230769,0.44
0.034278318,0.501979842,0.880076839,0.383024396,0.705131397,0.609756098,0.551724138,0.648648649,0.705882353,0.585365854,0.512820513,0.461538462,0.523954263,0.470588235,0.75,0.769230769,0.64
0.034278318,0.809035277,0.710482986,0.651748951,0.550943321,0.609756098,0.586206897,0.675675676,0.62745098,0.487804878,0.435897436,0.384615385,0.500072369,0.529411765,0.5,0.75,0.6
0.034278318,0.752969762,0.712129528,0.758053365,0.298003576,0.43902439,0.413793103,0.540540541,0.549019608,0.463414634,0.333333333,0.307692308,0.408886959,0.294117647,0.5,0.692307692,0.64
0.034922098,0.835763139,0.64791438,0.66704455,0.834067091,0.585365854,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.508033,0.294117647,0.5,0.769230769,0.64
0.036252192,0.841612671,0.666849616,0.623930081,0.785760769,0.634146341,0.551724138,0.594594595,0.62745098,0.512195122,0.435897436,0.41025641,0.439282096,0.529411765,0.75,0.769230769,0.64
0.037162431,0.968682505,0.368825467,0.946571623,0.35462833,0.43902439,0.551724138,0.540540541,0.549019608,0.463414634,0.384615385,0.307692308,0.390070922,0.294117647,0.5,0.692307692,0.64
0.038050901,0.776727862,0.966520307,0.602994229,0.306024921,0.390243902,0.413793103,0.540540541,0.549019608,0.414634146,0.282051282,0.307692308,0.303951368,0.294117647,0.5,0.692307692,0.64
0.039133133,0.327843772,0.498079034,0.485218117,0.724323208,0.609756098,0.551724138,0.594594595,0.62745098,0.487804878,0.41025641,0.41025641,0.472572008,0.470588235,0.5,0.692307692,0.64
0.039698262,0.885889129,0.812568606,0.727175374,0.254034722,0.390243902,0.413793103,0.486486486,0.549019608,0.414634146,0.282051282,0.256410256,0.322767405,0.294117647,0.5,0.692307692,0.64
0.040255457,0.85025198,0.639681668,0.671059645,0.811072568,0.43902439,0.551724138,0.594594595,0.62745098,0.56097561,0.435897436,0.41025641,0.423360834,0.529411765,0.5,0.692307692,0.64
0.040805045,0.944924406,0.883369923,0.67698669,0.577562303,0.487804878,0.413793103,0.486486486,0.549019608,0.414634146,0.230769231,0.256410256,0.268490375,0.058823529,0.5,0.692307692,0.64
0.041347329,0.289416847,0.471734358,0.537509946,0.731156205,0.609756098,0.551724138,0.540540541,0.549019608,0.487804878,0.307692308,0.358974359,0.385005066,0.352941176,0.5,0.692307692,0.64
0.041347329,0.897768179,0.654500549,0.636262157,0.800852781,0.634146341,0.551724138,0.648648649,0.62745098,0.56097561,0.435897436,0.41025641,0.480532639,0.529411765,0.75,0.769230769,0.64
0.041414615,0.295176386,0.597694841,0.412850814,0.614876412,0.512195122,0.551724138,0.540540541,0.62745098,0.487804878,0.41025641,0.41025641,0.381386597,0.352941176,0.5,0.692307692,0.64
0.042933102,0.501979842,0.771405049,0.644865932,0.794613957,0.707317073,0.586206897,0.675675676,0.705882353,0.585365854,0.487179487,0.487179487,0.514546244,0.529411765,0.75,0.788461538,0.68
0.042997907,0.31299496,0.637211855,0.512272208,0.770668757,0.487804878,0.551724138,0.594594595,0.62745098,0.512195122,0.384615385,0.41025641,0.404544797,0.529411765,0.75,0.769230769,0.64
0.042997907,0.764848812,0.732711306,0.659970336,0.760567804,0.707317073,0.586206897,0.675675676,0.705882353,0.585365854,0.487179487,0.487179487,0.523230569,0.529411765,0.75,0.75,0.68
0.043958515,0.968682505,0.741767289,0.688745182,0.701150433,0.536585366,0.413793103,0.540540541,0.549019608,0.414634146,0.282051282,0.256410256,0.351715154,0.294117647,0.5,0.692307692,0.64
